Ct OIII SII NII OII Ha Hb
278 1.8566E+35 4.1831E+33 1.4344E+34 2.1888E+34 6.2841E+35 2.2503E+35
279 1.0923E+33 1.9868E+32 1.7970E+31 6.5376E+32 2.5303E+34 8.9614E+33
280 1.8956E+35 5.7024E+33 2.0259E+34 2.8428E+34 7.1039E+35 2.5352E+35
281 3.4796E+32 3.5307E+30 2.7392E+29 1.8267E+31 2.2763E+33 8.2696E+32
282 5.9076E+32 1.1255E+31 1.0227E+30 6.1452E+31 4.7124E+33 1.7001E+33
283 7.5273E+32 2.0639E+31 2.0714E+30 1.1544E+32 6.9464E+33 2.5005E+33
284 9.0277E+32 3.5846E+31 3.9358E+30 2.0149E+32 9.8889E+33 3.5532E+33
285 9.6919E+32 4.7201E+31 5.3868E+30 2.6270E+32 1.1772E+34 4.2256E+33
286 1.0301E+33 6.4579E+31 7.5998E+30 3.4922E+32 1.4306E+34 5.1282E+33
287 8.0598E+33 1.8975E+33 3.0134E+32 5.9746E+33 2.5264E+34 9.0038E+33
288 9.6792E+35 8.4185E+34 4.5740E+35 2.2106E+35 7.2380E+35 2.5983E+35
289 1.3378E+35 3.7668E+32 1.5263E+33 1.0886E+33 6.4214E+34 2.3346E+34
290 2.6146E+35 1.5061E+33 6.2047E+33 3.9047E+33 1.3396E+35 4.8451E+34
291 3.9515E+35 3.5757E+33 1.5586E+34 9.1352E+33 2.1316E+35 7.6968E+34
292 4.9833E+35 5.8990E+33 2.7179E+34 1.5365E+34 2.7687E+35 9.9915E+34
293 6.2753E+35 9.9689E+33 4.9863E+34 2.7320E+34 3.5895E+35 1.2949E+35
294 7.2873E+35 1.4480E+34 7.8161E+34 4.2134E+34 4.2568E+35 1.5355E+35
295 8.1880E+35 2.0258E+34 1.1849E+35 6.3209E+34 4.8974E+35 1.7664E+35
296 1.0709E+33 8.9244E+31 1.0557E+31 4.5482E+32 1.7385E+34 6.2199E+33
297 9.1051E+35 3.0631E+34 1.9787E+35 1.0451E+35 5.7002E+35 2.0557E+35
298 9.5889E+35 4.6423E+34 3.1412E+35 1.6351E+35 6.4639E+35 2.3297E+35
299 2.4548E+33 3.1283E+31 4.2275E+30 1.5488E+32 2.3374E+33 8.5796E+32
300 1.0859E+33 1.1306E+32 1.3061E+31 5.3604E+32 1.9914E+34 7.1112E+33
301 9.0773E+32 2.0200E+35 2.8106E+35 1.5243E+35 8.4383E+35 2.7933E+35
302 4.2618E+33 1.0268E+32 1.6309E+31 5.3302E+32 4.7493E+33 1.7265E+33
303 9.0596E+32 1.5494E+33 9.0227E+33 5.9476E+33 8.8554E+34 2.7879E+34
304 9.0773E+32 6.8999E+33 2.5930E+34 1.3961E+34 1.6598E+35 5.2966E+34
305 9.0773E+32 1.6269E+34 4.6657E+34 2.3645E+34 2.4213E+35 7.8319E+34
306 9.0773E+32 3.2017E+34 7.4661E+34 3.6742E+34 3.3299E+35 1.0909E+35
307 9.0773E+32 5.0602E+34 1.0325E+35 5.0313E+34 4.1800E+35 1.3818E+35
308 9.0773E+32 7.1560E+34 1.3251E+35 6.4563E+34 4.9925E+35 1.6613E+35
309 9.0773E+32 9.3827E+34 1.6146E+35 7.9257E+34 5.7394E+35 1.9187E+35
310 9.0773E+32 1.2365E+35 1.9783E+35 9.9013E+34 6.5895E+35 2.2117E+35
311 9.0773E+32 1.6009E+35 2.3927E+35 1.2437E+35 7.4229E+35 2.4969E+35
312 1.0915E+33 1.4353E+32 1.5647E+31 6.0954E+32 2.2619E+34 8.0552E+33
313 4.4638E+33 7.7877E+32 6.8566E+32 2.3925E+33 2.5193E+34 8.9140E+33
314 7.3945E+34 6.4419E+33 7.9643E+32 3.8515E+34 8.0469E+35 2.8864E+35
315 1.8737E+34 7.9411E+31 8.5713E+30 8.6094E+32 7.4920E+34 2.7956E+34
316 5.4803E+33 1.9194E+32 3.3639E+31 1.0134E+33 6.9776E+33 2.5292E+33
317 3.4306E+34 2.7991E+32 3.2137E+31 2.9895E+33 1.5474E+35 5.6750E+34
318 4.5415E+34 5.3671E+32 6.5498E+31 5.6749E+33 2.2647E+35 8.2653E+34
319 5.4084E+34 8.5236E+32 1.0977E+32 8.8698E+33 2.9598E+35 1.0775E+35
320 6.3306E+34 1.4228E+33 1.9559E+32 1.4274E+34 3.9452E+35 1.4328E+35
321 6.8063E+34 1.9569E+33 2.7953E+32 1.8857E+34 4.6782E+35 1.6965E+35
322 7.1035E+34 2.5542E+33 3.7367E+32 2.3404E+34 5.3570E+35 1.9401E+35
323 7.3291E+34 3.6438E+33 5.3440E+32 3.0116E+34 6.3403E+35 2.2915E+35
324 7.3871E+34 4.7912E+33 6.7313E+32 3.5087E+34 7.1397E+35 2.5751E+35
325 4.3223E+32 6.1707E+33 9.0732E+33 1.0947E+34 2.7209E+34 9.5919E+33
326 3.5263E+32 9.7427E+31 4.0505E+32 8.2264E+32 2.6835E+33 9.5815E+32
327 1.3416E+33 1.2590E+31 9.1058E+30 5.7377E+31 2.2400E+33 8.1295E+32
328 4.1905E+32 3.5734E+32 1.1698E+33 1.8770E+33 5.1830E+33 1.8329E+33
329 4.3155E+32 7.7812E+32 2.0861E+33 2.9706E+33 7.8815E+33 2.7863E+33
330 6.5747E+33 3.3281E+32 6.3370E+31 1.7515E+33 9.8006E+33 3.5453E+33
331 4.3217E+32 1.2152E+33 2.8844E+33 3.8654E+33 1.0258E+34 3.6286E+33
332 4.3222E+32 1.8591E+33 3.9248E+33 5.0188E+33 1.3346E+34 4.7257E+33
333 4.3223E+32 2.5208E+33 4.8936E+33 6.1015E+33 1.6158E+34 5.7258E+33
334 4.3223E+32 3.0453E+33 5.6124E+33 6.9200E+33 1.8171E+34 6.4426E+33
335 4.3223E+32 3.9809E+33 6.8125E+33 8.3352E+33 2.1334E+34 7.5684E+33
336 2.3065E+33 4.0367E+31 3.4483E+31 1.9572E+32 4.6310E+33 1.6713E+33
337 4.3223E+32 4.9989E+33 8.0076E+33 9.8057E+33 2.4212E+34 8.5905E+33
338 7.1457E+33 4.5990E+32 9.1115E+31 2.3796E+33 1.1943E+34 4.3150E+33
339 2.9598E+33 7.3589E+31 6.9860E+31 3.6999E+32 6.7804E+33 2.4422E+33
340 7.5926E+33 6.3130E+32 1.2817E+32 3.1574E+33 1.4441E+34 5.2109E+33
341 7.8648E+33 8.3696E+32 1.7023E+32 3.9776E+33 1.7020E+34 6.1323E+33
342 3.5818E+33 1.2665E+32 1.3277E+32 6.5201E+32 9.5658E+33 3.4393E+33
343 8.0097E+33 1.1079E+33 2.1932E+32 4.8586E+33 1.9915E+34 7.1610E+33
344 3.9857E+33 1.8782E+32 2.1000E+32 9.6761E+32 1.2235E+34 4.3923E+33
345 1.7751E+35 9.0792E+33 9.0664E+33 3.7943E+34 7.9701E+35 2.8378E+35
346 3.8000E+34 1.0244E+32 7.2267E+31 5.5993E+32 7.4601E+34 2.7379E+34
347 8.0515E+33 1.3730E+33 2.5894E+32 5.4948E+33 2.2310E+34 8.0042E+33
348 4.2283E+33 2.5537E+32 2.9559E+32 1.2900E+33 1.4751E+34 5.2872E+33
349 6.6761E+34 3.2770E+32 2.4092E+32 1.7411E+33 1.4688E+35 5.3479E+34
350 9.2325E+34 6.5727E+32 5.1474E+32 3.5300E+33 2.2172E+35 8.0480E+34
351 1.1454E+35 1.0783E+33 9.0416E+32 5.9163E+33 2.9633E+35 1.0735E+35
352 1.3542E+35 1.6528E+33 1.4997E+33 9.3199E+33 3.7811E+35 1.3674E+35
353 1.5284E+35 2.3833E+33 2.3540E+33 1.3807E+34 4.6183E+35 1.6671E+35
354 1.6518E+35 3.2394E+33 3.4693E+33 1.9109E+34 5.4090E+35 1.9488E+35
355 1.7296E+35 4.2878E+33 4.9209E+33 2.5244E+34 6.1805E+35 2.2219E+35
356 1.7695E+35 5.9379E+33 7.0264E+33 3.2857E+34 7.0813E+35 2.5376E+35
357 4.3725E+33 3.3769E+32 3.9419E+32 1.6333E+33 1.7381E+34 6.2180E+33
358 1.0665E+33 5.2791E+32 2.9371E+33 1.9936E+33 2.5516E+34 9.1462E+33
359 4.8207E+32 9.9643E+30 7.2206E+31 1.0823E+32 2.3600E+33 8.8056E+32
360 7.1822E+32 2.9913E+31 2.3509E+32 2.9267E+32 4.5184E+33 1.6563E+33
361 8.9332E+32 6.8061E+31 5.5220E+32 5.7771E+32 7.4791E+33 2.7220E+33
362 9.7097E+32 1.0664E+32 8.5792E+32 8.1135E+32 9.8730E+33 3.5837E+33
363 1.0175E+33 1.5265E+32 1.1947E+33 1.0436E+33 1.2305E+34 4.4585E+33
364 1.0462E+33 2.1268E+32 1.5882E+33 1.2931E+33 1.5039E+34 5.4405E+33
365 1.0591E+33 2.7590E+32 1.9513E+33 1.5082E+33 1.7554E+34 6.3418E+33
366 1.0648E+33 3.5131E+32 2.3246E+33 1.7155E+33 2.0221E+34 7.2944E+33
367 1.0662E+33 4.2418E+32 2.6317E+33 1.8724E+33 2.2573E+34 8.1299E+33
368 4.4353E+33 4.2544E+32 4.8703E+32 1.9296E+33 1.9773E+34 7.0589E+33
369 4.4598E+33 5.4014E+32 5.8510E+32 2.2045E+33 2.2356E+34 7.9577E+33
370 6.6300E+35 1.4955E+35 7.3133E+34 2.6320E+35 7.2211E+35 2.5311E+35
371 7.2688E+34 4.3827E+32 1.6189E+32 5.6577E+32 7.0343E+34 2.4671E+34
372 1.4049E+35 1.7913E+33 6.6021E+32 2.0387E+33 1.3785E+35 4.8248E+34
373 2.1688E+35 4.4569E+33 1.7289E+33 5.0011E+33 2.1592E+35 7.5701E+34
374 2.8025E+35 7.6619E+33 3.1356E+33 8.8377E+33 2.7990E+35 9.8278E+34
375 3.5104E+35 1.2461E+34 5.4379E+33 1.5221E+34 3.4838E+35 1.2250E+35
376 4.4190E+35 2.1046E+34 1.0013E+34 2.8595E+34 4.3061E+35 1.5165E+35
377 5.1493E+35 3.1007E+34 1.5856E+34 4.7093E+34 4.9359E+35 1.7403E+35
378 5.9649E+35 4.9435E+34 2.7444E+34 8.7985E+34 5.6735E+35 2.0031E+35
379 6.5058E+35 8.0801E+34 4.6628E+34 1.6467E+35 6.3863E+35 2.2571E+35
380 7.4290E+34 3.6596E+33 2.0145E+34 1.4733E+34 8.0060E+35 2.8440E+35
381 1.6011E+34 4.1547E+31 1.6083E+32 2.1559E+32 7.5758E+34 2.7701E+34
382 8.3217E+35 7.5902E+34 7.2257E+35 1.7959E+35 7.2688E+35 2.6088E+35
383 1.2158E+35 3.6083E+32 2.6069E+33 9.7490E+32 6.6155E+34 2.4009E+34
384 2.3563E+35 1.4331E+33 1.0490E+34 3.4504E+33 1.3780E+35 4.9757E+34
385 3.3406E+35 2.9984E+33 2.2932E+34 7.0686E+33 2.0520E+35 7.3985E+34
386 4.4288E+35 5.5523E+33 4.5303E+34 1.3290E+34 2.8367E+35 1.0220E+35
387 5.3393E+35 8.5517E+33 7.4491E+34 2.1194E+34 3.5196E+35 1.2676E+35
388 2.7489E+34 1.2696E+32 5.1008E+32 6.3943E+32 1.4508E+35 5.2695E+34
389 6.3807E+35 1.3446E+34 1.2816E+35 3.5524E+34 4.3390E+35 1.5624E+35
390 7.1221E+35 1.8682E+34 1.9253E+35 5.2558E+34 4.9807E+35 1.7934E+35
391 7.8508E+35 2.7771E+34 3.1427E+35 8.4515E+34 5.7663E+35 2.0762E+35
392 8.2277E+35 4.0435E+34 4.7832E+35 1.2703E+35 6.4649E+35 2.3272E+35
393 3.8568E+34 2.6270E+32 1.1251E+33 1.3372E+33 2.2291E+35 8.0732E+34
394 4.7687E+34 4.2740E+32 1.9565E+33 2.2240E+33 2.9642E+35 1.0717E+35
395 5.6257E+34 6.4971E+32 3.2138E+33 3.4802E+33 3.7655E+35 1.3590E+35
396 6.8862E+34 1.0129E+35 1.3803E+34 4.1789E+35 8.3214E+35 2.9570E+35
397 3.6813E+34 7.2073E+32 1.8700E+32 1.5444E+34 7.5789E+34 2.7405E+34
398 5.8302E+34 3.2245E+33 8.5148E+32 5.0044E+34 1.5522E+35 5.5467E+34
399 6.7750E+34 8.4289E+33 2.1293E+33 9.6641E+34 2.4447E+35 8.7289E+34
400 6.8860E+34 1.5144E+34 3.6025E+33 1.3906E+35 3.2130E+35 1.1478E+35
401 6.3472E+34 9.3044E+32 5.0067E+33 5.1357E+33 4.5853E+35 1.6520E+35
402 6.8862E+34 2.3548E+34 5.1903E+33 1.8186E+35 4.0210E+35 1.4373E+35
403 6.8862E+34 3.2925E+34 6.7073E+33 2.2309E+35 4.7776E+35 1.7086E+35
404 6.8862E+34 4.4537E+34 8.3466E+33 2.6832E+35 5.5731E+35 1.9940E+35
405 6.8862E+34 6.1813E+34 1.0439E+34 3.2737E+35 6.5522E+35 2.3451E+35
406 6.8862E+34 7.9560E+34 1.2231E+34 3.7869E+35 7.3743E+35 2.6387E+35
407 6.8658E+34 1.2558E+33 7.3307E+33 7.0922E+33 5.3563E+35 1.9262E+35
408 7.2612E+34 1.7606E+33 1.1208E+34 9.9734E+33 6.2893E+35 2.2556E+35
409 7.4069E+34 2.3826E+33 1.5590E+34 1.2748E+34 7.1251E+35 2.5475E+35
410 3.0456E+33 7.7082E+32 7.3531E+32 2.8234E+33 2.5275E+34 9.0123E+33
411 1.1263E+33 1.5524E+31 1.4169E+31 1.1190E+32 2.4513E+33 9.0091E+32
412 1.7559E+33 4.3454E+31 4.5135E+31 3.1445E+32 4.6057E+33 1.6757E+33
413 2.2367E+33 8.5261E+31 9.6917E+31 6.0256E+32 7.0334E+33 2.5489E+33
414 2.5294E+33 1.3033E+32 1.5576E+32 8.8954E+32 9.1925E+33 3.3249E+33
415 2.7991E+33 2.0794E+32 2.5783E+32 1.3282E+33 1.2312E+34 4.4445E+33
416 2.9046E+33 2.6579E+32 3.3131E+32 1.6133E+33 1.4315E+34 5.1618E+33
417 2.9874E+33 3.5157E+32 4.3282E+32 1.9769E+33 1.6932E+34 6.0960E+33
418 3.0307E+33 4.6366E+32 5.4867E+32 2.3554E+33 1.9874E+34 7.1414E+33
419 3.0432E+33 5.7492E+32 6.4278E+32 2.6291E+33 2.2372E+34 8.0223E+33
420 1.1560E+31 1.1425E+34 6.9648E+33 7.1967E+33 3.1689E+34 1.0525E+34
421 1.1480E+31 1.6508E+32 2.5830E+32 2.9530E+32 3.1735E+33 9.9924E+32
422 1.1559E+31 7.4833E+32 7.8485E+32 8.2550E+32 6.3867E+33 2.0441E+33
423 1.1560E+31 1.5627E+33 1.3848E+33 1.4142E+33 9.3647E+33 3.0422E+33
424 1.1560E+31 2.3923E+33 1.9427E+33 1.9517E+33 1.1934E+34 3.9161E+33
425 1.1560E+31 3.6001E+33 2.7078E+33 2.6823E+33 1.5313E+34 5.0750E+33
426 1.1560E+31 4.5756E+33 3.3006E+33 3.2509E+33 1.7838E+34 5.9450E+33
427 1.1560E+31 5.9708E+33 4.1219E+33 4.0539E+33 2.1191E+34 7.1027E+33
428 1.1560E+31 7.5580E+33 5.0260E+33 4.9866E+33 2.4592E+34 8.2761E+33
429 1.1560E+31 9.5010E+33 6.0863E+33 6.1990E+33 2.8047E+34 9.4588E+33
430 2.8993E+33 4.9702E+32 4.3688E+32 1.5374E+33 2.5275E+34 8.9314E+33
431 8.7435E+32 8.0470E+30 5.7871E+30 3.7091E+31 2.2274E+33 8.0681E+32
432 1.5004E+33 2.5773E+31 2.1881E+31 1.2636E+32 4.6136E+33 1.6622E+33
433 2.0343E+33 5.4415E+31 5.2777E+31 2.7876E+32 7.4278E+33 2.6700E+33
434 2.3265E+33 8.0660E+31 8.4118E+31 4.1969E+32 9.5392E+33 3.4247E+33
435 2.5866E+33 1.1918E+32 1.3262E+32 6.2037E+32 1.2188E+34 4.3690E+33
436 2.7439E+33 1.6170E+32 1.8651E+32 8.2556E+32 1.4691E+34 5.2586E+33
437 2.8384E+33 2.1367E+32 2.4891E+32 1.0448E+33 1.7322E+34 6.1887E+33
438 2.8801E+33 2.6921E+32 3.0805E+32 1.2352E+33 1.9727E+34 7.0334E+33
439 2.8966E+33 3.4295E+32 3.7156E+32 1.4145E+33 2.2366E+34 7.9515E+33
440 2.8607E+35 1.4117E+34 4.2470E+34 5.2493E+34 7.9505E+35 2.8251E+35
441 5.4781E+34 1.2128E+32 2.4793E+32 5.8038E+32 6.9885E+34 2.5579E+34
442 1.0287E+35 4.4734E+32 9.5847E+32 2.0323E+33 1.4640E+35 5.3236E+34
443 7.9877E+33 2.6424E+33 4.4871E+33 8.8508E+33 2.4661E+34 8.8467E+33
444 1.4389E+35 9.1778E+32 2.1002E+33 4.1990E+33 2.2173E+35 8.0421E+34
445 2.7148E+33 4.2044E+31 6.8049E+31 2.8427E+32 2.2502E+33 8.2695E+32
446 1.8663E+35 1.6645E+33 4.1540E+33 7.8473E+33 3.1148E+35 1.1273E+35
447 4.6569E+33 1.4453E+32 2.7290E+32 9.6949E+32 4.7466E+33 1.7284E+33
448 2.1805E+35 2.4757E+33 6.6940E+33 1.2074E+34 3.8800E+35 1.4019E+35
449 5.9244E+33 2.8652E+32 5.9100E+32 1.8546E+33 7.2380E+33 2.6281E+33
450 2.4461E+35 3.4893E+33 1.0291E+34 1.7657E+34 4.6526E+35 1.6780E+35
451 6.6385E+33 4.2925E+32 9.2532E+32 2.6708E+33 9.2766E+33 3.3639E+33
452 2.6397E+35 4.6637E+33 1.4962E+34 2.4335E+34 5.3768E+35 1.9354E+35
453 7.2968E+33 6.6779E+32 1.4847E+33 3.8908E+33 1.2108E+34 4.3846E+33
454 2.7928E+35 6.5248E+33 2.2933E+34 3.4524E+34 6.2652E+35 2.2487E+35
455 7.5565E+33 8.3733E+32 1.8692E+33 4.6607E+33 1.3828E+34 5.0039E+33
456 2.8524E+35 8.9978E+33 3.2567E+34 4.5094E+34 7.1027E+35 2.5405E+35
457 7.8036E+33 1.1304E+33 2.4918E+33 5.8283E+33 1.6401E+34 5.9287E+33
458 7.9342E+33 1.5046E+33 3.1922E+33 7.0475E+33 1.9155E+34 6.9149E+33
459 7.9817E+33 1.9893E+33 3.9277E+33 8.2043E+33 2.2082E+34 7.9555E+33
460 8.8769E+33 8.2467E+33 6.5764E+32 1.4802E+34 2.5249E+34 8.9618E+33
461 2.2204E+33 7.3715E+31 6.6286E+30 1.8386E+32 2.3666E+33 8.4936E+32
462 4.1451E+33 2.6646E+32 2.6769E+31 6.9101E+32 4.6033E+33 1.6388E+33
463 5.9735E+33 6.5599E+32 7.0461E+31 1.7220E+33 7.4333E+33 2.6443E+33
464 7.0834E+33 1.1187E+33 1.2232E+32 2.9038E+33 9.8487E+33 3.5052E+33
465 7.8544E+33 1.7096E+33 1.8566E+32 4.3263E+33 1.2251E+34 4.3629E+33
466 8.3533E+33 2.4377E+33 2.5820E+32 5.9541E+33 1.4613E+34 5.2073E+33
467 8.6555E+33 3.3502E+33 3.4085E+32 7.8251E+33 1.7004E+34 6.0623E+33
468 8.8206E+33 4.6378E+33 4.4414E+32 1.0204E+34 1.9703E+34 7.0276E+33
469 7.5118E+35 1.9013E+35 1.5026E+34 2.9949E+35 6.6828E+35 2.3378E+35
470 8.8717E+33 6.2836E+33 5.5804E+32 1.2845E+34 2.2459E+34 8.0110E+33
471 5.9844E+34 2.7172E+32 1.2994E+31 2.2798E+32 6.0663E+34 2.1193E+34
472 1.2204E+35 1.4134E+33 6.3927E+31 9.3455E+32 1.3249E+35 4.6201E+34
473 1.7149E+35 2.9646E+33 1.3780E+32 1.8958E+33 1.8954E+35 6.6165E+34
474 2.3869E+35 5.9305E+33 2.9436E+32 3.9214E+33 2.6158E+35 9.1459E+34
475 3.0085E+35 9.4995E+33 5.0678E+32 6.7682E+33 3.2000E+35 1.1202E+35
476 3.9087E+35 1.6092E+34 9.6028E+32 1.3309E+34 3.9105E+35 1.3711E+35
477 5.0492E+35 2.7411E+34 1.8983E+33 2.8640E+34 4.6351E+35 1.6277E+35
478 6.1111E+35 4.3209E+34 3.4593E+33 5.8222E+34 5.2156E+35 1.8341E+35
479 7.2825E+35 8.5509E+34 8.0588E+33 1.6116E+35 5.9682E+35 2.1021E+35
480 7.7267E+32 4.7337E+33 4.1360E+33 1.0838E+34 2.6905E+34 9.5461E+33
481 5.5636E+32 7.1044E+31 1.5434E+32 7.9087E+32 2.5240E+33 9.1082E+32
482 7.0692E+32 2.5879E+32 4.8603E+32 1.9050E+33 4.9347E+33 1.7617E+33
483 7.6197E+32 6.0187E+32 9.5403E+32 3.2112E+33 7.7979E+33 2.7807E+33
484 7.7176E+32 1.0161E+33 1.4072E+33 4.3632E+33 1.0464E+34 3.7326E+33
485 2.6920E+35 5.2636E+34 3.4478E+35 2.2150E+35 7.9914E+35 2.8686E+35
486 6.1924E+34 3.9848E+32 2.3362E+33 3.4987E+33 7.1319E+34 2.6175E+34
487 1.1763E+35 1.4531E+33 9.2881E+33 1.2413E+34 1.4223E+35 5.1594E+34
488 1.7098E+35 3.4730E+33 2.4241E+34 2.8649E+34 2.2907E+35 8.2837E+34
489 2.1036E+35 6.2858E+33 4.6934E+34 4.9545E+34 3.1486E+35 1.1375E+35
490 2.3320E+35 9.1560E+33 7.1191E+34 6.9009E+34 3.8199E+35 1.3794E+35
491 7.7254E+32 1.4038E+33 1.7818E+33 5.2755E+33 1.2704E+34 4.5333E+33
492 2.5137E+35 1.3261E+34 1.0640E+35 9.3957E+34 4.5733E+35 1.6510E+35
493 2.6464E+35 2.0469E+34 1.6596E+35 1.3079E+35 5.5494E+35 2.0027E+35
494 2.6850E+35 2.7995E+34 2.2137E+35 1.6165E+35 6.2934E+35 2.2704E+35
495 2.6918E+35 3.7603E+34 2.8062E+35 1.9260E+35 7.0335E+35 2.5360E+35
496 7.7265E+32 1.9079E+33 2.2268E+33 6.3494E+33 1.5374E+34 5.4881E+33
497 7.7266E+32 2.3801E+33 2.6127E+33 7.2859E+33 1.7655E+34 6.3041E+33
498 7.7267E+32 3.1166E+33 3.1688E+33 8.6509E+33 2.0861E+34 7.4502E+33
499 7.7267E+32 3.8895E+33 3.6965E+33 9.9448E+33 2.3837E+34 8.5099E+33
500 9.9058E+35 7.4246E+34 1.1570E+35 2.0924E+35 7.7280E+35 2.7624E+35
501 1.4034E+35 4.3408E+32 4.1392E+32 1.2492E+33 7.4229E+34 2.7133E+34
502 2.7515E+35 1.6672E+33 1.6696E+33 4.4412E+33 1.4778E+35 5.3663E+34
503 4.1221E+35 3.7852E+33 4.0848E+33 1.0127E+34 2.2740E+35 8.2431E+34
504 5.2021E+35 6.1625E+33 7.1133E+33 1.6967E+34 2.9273E+35 1.0604E+35
505 6.3160E+35 9.4377E+33 1.1774E+34 2.7239E+34 3.6217E+35 1.3114E+35
506 7.6717E+35 1.5116E+34 2.1089E+34 4.7285E+34 4.5160E+35 1.6345E+35
507 8.5699E+35 2.0804E+34 3.1837E+34 6.9792E+34 5.1834E+35 1.8750E+35
508 9.4472E+35 3.0836E+34 5.3184E+34 1.1253E+35 6.0433E+35 2.1833E+35
509 9.8276E+35 4.3316E+34 7.9623E+34 1.6132E+35 6.7819E+35 2.4451E+35
510 4.4602E+35 2.2137E+34 3.7507E+33 8.1177E+34 7.9292E+35 2.8199E+35
511 9.0516E+34 2.1100E+32 2.4166E+31 9.8216E+32 7.3877E+34 2.7035E+34
512 1.0122E+35 2.8013E+34 2.1140E+35 1.5108E+35 8.1522E+35 2.9324E+35
513 3.3729E+34 2.5156E+32 2.2160E+33 4.2254E+33 7.2957E+34 2.7292E+34
514 6.1036E+34 9.8275E+32 9.4301E+33 1.4933E+34 1.5110E+35 5.5393E+34
515 7.9734E+34 2.1771E+33 2.2077E+34 2.9678E+34 2.3276E+35 8.4856E+34
516 9.1279E+34 3.8114E+33 3.9675E+34 4.6303E+34 3.1303E+35 1.1385E+35
517 9.8185E+34 6.1753E+33 6.4269E+34 6.5599E+34 3.9887E+35 1.4486E+35
518 1.0092E+35 9.3419E+33 9.4415E+34 8.5857E+34 4.8407E+35 1.7562E+35
519 1.0121E+35 1.2566E+34 1.2217E+35 1.0262E+35 5.5466E+35 2.0108E+35
520 1.0122E+35 1.7121E+34 1.5631E+35 1.2242E+35 6.4312E+35 2.3291E+35
521 1.0122E+35 2.2008E+34 1.8629E+35 1.3929E+35 7.2472E+35 2.6212E+35
522 1.6714E+35 7.6202E+32 9.2208E+31 3.3713E+33 1.5376E+35 5.5931E+34
523 2.3133E+35 1.5407E+33 1.9995E+32 6.8742E+33 2.3111E+35 8.3866E+34
524 2.8362E+35 2.4597E+33 3.4214E+32 1.1238E+34 3.0190E+35 1.0938E+35
525 3.3296E+35 3.6799E+33 5.5404E+32 1.7389E+34 3.7756E+35 1.3657E+35
526 3.7542E+35 5.2122E+33 8.5529E+32 2.5593E+34 4.5425E+35 1.6403E+35
527 4.1411E+35 7.5385E+33 1.3766E+33 3.8599E+34 5.4569E+35 1.9657E+35
528 4.3385E+35 9.9288E+33 1.9558E+33 5.1619E+34 6.1815E+35 2.2215E+35
529 4.4434E+35 1.3695E+34 2.8011E+33 6.8267E+34 7.0182E+35 2.5135E+35
530 6.5351E+33 1.1924E+33 3.3445E+33 3.5923E+33 2.4985E+34 8.8703E+33
531 1.9399E+33 1.9236E+31 4.5212E+31 8.4853E+31 2.2817E+33 8.3093E+32
532 3.3609E+33 6.1912E+31 1.7182E+32 2.9118E+32 4.6919E+33 1.6989E+33
533 4.3268E+33 1.1326E+32 3.4869E+32 5.5278E+32 6.8598E+33 2.4786E+33
534 5.2484E+33 1.9590E+32 6.6406E+32 9.7939E+32 9.6745E+33 3.4892E+33
535 2.2345E+32 2.8136E+33 1.9431E+34 7.8143E+32 2.4066E+34 8.2705E+33
536 5.6921E+33 2.6119E+32 9.2661E+32 1.3095E+33 1.1560E+34 4.1644E+33
537 7.0526E+30 2.0410E+30 2.0468E+31 1.6162E+29 2.3423E+33 7.9252E+32
538 6.0982E+33 3.5954E+32 1.3251E+33 1.7795E+33 1.4028E+34 5.0462E+33
539 3.0320E+31 1.6390E+31 1.7583E+32 2.6157E+30 4.6230E+33 1.5667E+33
540 6.3568E+33 4.8337E+32 1.8054E+33 2.3068E+33 1.6678E+34 5.9886E+33
541 8.6207E+31 7.5166E+31 8.3999E+32 1.9118E+31 7.2766E+33 2.4764E+33
542 6.4827E+33 6.3048E+32 2.3132E+33 2.8210E+33 1.9332E+34 6.9260E+33
543 1.3519E+32 1.6901E+32 1.8675E+33 5.0622E+31 9.3394E+33 3.1873E+33
544 6.5279E+33 8.1573E+32 2.8284E+33 3.2815E+33 2.2055E+34 7.8785E+33
545 1.7705E+32 3.2337E+32 3.4306E+33 1.0398E+32 1.1510E+34 3.9371E+33
546 2.0985E+32 6.2769E+32 6.1343E+33 2.0392E+32 1.4384E+34 4.9322E+33
547 2.2002E+32 9.4181E+32 8.5658E+33 2.9923E+32 1.6570E+34 5.6901E+33
548 2.2287E+32 1.3262E+33 1.1247E+34 4.0843E+32 1.8772E+34 6.4535E+33
549 2.2341E+32 1.9143E+33 1.4967E+34 5.7314E+32 2.1391E+34 7.3622E+33
550 5.4460E+35 1.2125E+35 4.1148E+34 4.0198E+35 7.0643E+35 2.5272E+35
551 9.4158E+34 6.6795E+32 1.6697E+32 3.2719E+33 6.5500E+34 2.3773E+34
552 1.7893E+35 2.3861E+33 6.3823E+32 1.1287E+34 1.3154E+35 4.7293E+34
553 2.6665E+35 5.5986E+33 1.6320E+33 2.6258E+34 2.0915E+35 7.4999E+34
554 3.2093E+35 8.6222E+33 2.6602E+33 4.0474E+34 2.6194E+35 9.3873E+34
555 3.9666E+35 1.5025E+34 5.0481E+33 7.0816E+34 3.4361E+35 1.2311E+35
556 4.4906E+35 2.2215E+34 7.9698E+33 1.0486E+35 4.0904E+35 1.4657E+35
