Ct OIII SII NII OII Ha Hb
23385 1.5507E+35 5.6695E+33 3.5284E+33 1.5113E+34 6.5040E+34 2.2930E+34
23386 5.7399E+34 4.9477E+33 8.8331E+34 9.7552E+33 8.7472E+34 3.0139E+34
23387 3.0825E+35 4.2672E+34 7.0125E+33 6.4713E+34 7.9971E+34 2.8453E+34
23388 1.3525E+35 3.0789E+33 4.8326E+33 7.2798E+33 5.2106E+34 1.8520E+34
23389 5.9952E+34 5.6192E+33 2.9892E+33 1.0523E+34 9.1101E+34 3.1058E+34
23390 9.5738E+34 1.4903E+33 1.7519E+34 2.7093E+33 3.9411E+34 1.4184E+34
23391 2.9720E+35 4.0892E+34 6.6804E+34 5.9942E+34 7.9329E+34 2.8321E+34
23392 3.0559E+35 4.2246E+34 2.1925E+34 6.3561E+34 7.9805E+34 2.8419E+34
23393 2.7222E+35 3.6619E+34 1.8625E+35 4.9062E+34 7.8297E+34 2.8113E+34
23394 1.0596E+35 1.6676E+33 6.3847E+33 3.2464E+33 4.0655E+34 1.4549E+34
23395 1.9620E+35 4.4730E+34 2.0798E+35 2.8237E+34 8.0277E+34 2.8563E+34
23396 5.9753E+34 5.1980E+33 9.2728E+33 1.0422E+34 9.0289E+34 3.0820E+34
23397 7.0268E+34 1.3631E+33 3.6708E+33 5.5392E+32 3.1797E+34 1.1319E+34
23398 1.6172E+35 1.4709E+34 2.6832E+33 2.9254E+34 8.4639E+34 2.9388E+34
23399 1.0296E+35 2.9034E+33 9.3442E+33 1.3772E+33 4.2125E+34 1.4986E+34
23400 1.4101E+35 5.9296E+33 2.3795E+34 3.4790E+33 5.2909E+34 1.8822E+34
23401 1.6966E+35 1.0181E+34 4.9012E+34 7.1356E+33 6.1441E+34 2.1860E+34
23402 5.7399E+34 5.3679E+33 9.0006E+34 9.8100E+33 8.8102E+34 3.0341E+34
23403 1.9170E+35 1.9419E+34 1.0873E+35 1.5825E+34 7.1295E+34 2.5370E+34
23404 5.5369E+34 1.5603E+34 7.7969E+34 1.0322E+34 2.5188E+34 8.9593E+33
23405 1.9609E+35 3.3563E+34 1.7990E+35 2.5721E+34 7.8014E+34 2.7763E+34
23406 1.9620E+35 4.3205E+34 2.0690E+35 2.8182E+34 8.0081E+34 2.8496E+34
23407 1.6080E+35 9.9171E+33 6.4178E+33 2.4547E+34 7.7063E+34 2.6940E+34
23408 2.7185E+35 7.2774E+34 3.5616E+34 6.8829E+34 8.0010E+34 2.8539E+34
23409 1.5374E+35 5.6497E+33 1.1112E+34 1.4960E+34 6.4913E+34 2.2914E+34
23410 1.1895E+35 2.6606E+33 3.9882E+34 5.6859E+33 4.9913E+34 1.7915E+34
23411 8.5838E+34 1.7168E+33 4.8085E+32 8.1400E+32 3.3549E+34 1.1952E+34
23412 1.3489E+35 4.0579E+33 1.4277E+33 2.4458E+33 4.4815E+34 1.5967E+34
23413 1.8651E+35 8.2675E+33 3.6767E+33 6.5359E+33 5.4725E+34 1.9508E+34
23414 2.3607E+35 1.6401E+34 9.0251E+33 1.7097E+34 6.4023E+34 2.2839E+34
23415 2.6596E+35 3.2107E+34 1.9484E+34 3.9788E+34 7.2223E+34 2.5778E+34
23416 2.7170E+35 5.4743E+34 3.0913E+34 6.2953E+34 7.7871E+34 2.7787E+34
23417 1.3120E+35 2.9843E+33 1.4682E+34 6.8993E+33 5.1571E+34 1.8383E+34
23418 2.7185E+35 7.0364E+34 3.5424E+34 6.8702E+34 7.9817E+34 2.8472E+34
23419 1.6172E+35 1.6456E+34 2.7765E+33 2.9594E+34 8.5691E+34 2.9725E+34
23420 5.9753E+34 5.5982E+33 9.4194E+33 1.0470E+34 9.0853E+34 3.0998E+34
23421 5.5370E+34 1.7283E+34 8.0349E+34 1.0472E+34 2.5417E+34 9.0400E+33
23422 1.6121E+35 1.4515E+34 8.4137E+33 2.9044E+34 8.4344E+34 2.9307E+34
23423 1.3592E+35 4.8326E+33 9.1235E+34 1.1529E+34 6.1878E+34 2.2128E+34
23424 1.5932E+35 9.8310E+33 2.0088E+34 2.4166E+34 7.6719E+34 2.6863E+34
23425 1.4919E+35 5.4444E+33 3.3555E+34 1.4082E+34 6.4038E+34 2.2691E+34
23426 1.6121E+35 1.6386E+34 8.7486E+33 2.9440E+34 8.5529E+34 2.9687E+34
23427 1.3254E+35 1.7085E+33 1.5563E+32 1.8958E+33 3.0015E+34 1.0892E+34
23428 1.4143E+35 8.4537E+33 1.6930E+35 1.8964E+34 7.2913E+34 2.5965E+34
23429 8.2608E+33 5.0262E+31 3.9075E+30 7.6836E+31 9.2621E+34 3.2032E+34
23430 1.5972E+35 1.4483E+34 2.6416E+34 2.8628E+34 8.4007E+34 2.9240E+34
23431 8.2172E+33 4.9836E+31 3.8768E+32 7.6409E+31 9.2023E+34 3.1884E+34
23432 1.2535E+35 1.5786E+33 1.4094E+33 1.6941E+33 2.9270E+34 1.0622E+34
23433 1.3197E+35 1.7040E+33 4.9097E+32 1.8853E+33 3.0039E+34 1.0901E+34
23434 1.0626E+35 1.9779E+34 2.7104E+35 6.6025E+33 8.0884E+34 2.8576E+34
23435 1.1833E+35 1.4974E+33 4.2029E+33 1.5467E+33 2.9191E+34 1.0591E+34
23436 1.5477E+35 9.4909E+33 6.1065E+34 2.2873E+34 7.5588E+34 2.6595E+34
23437 1.4184E+35 1.2537E+34 2.2587E+35 2.2778E+34 7.9597E+34 2.8239E+34
23438 1.9311E+35 3.6665E+33 4.3773E+32 5.2012E+33 4.0882E+34 1.4816E+34
23439 1.2685E+34 1.0055E+32 9.5104E+30 1.9922E+32 1.2498E+35 4.3215E+34
23440 1.5972E+35 1.6231E+34 2.7370E+34 2.8976E+34 8.5078E+34 2.9585E+34
23441 1.8325E+35 3.3913E+33 3.9416E+33 4.6057E+33 4.0059E+34 1.4519E+34
23442 1.2605E+34 9.9705E+31 9.4308E+32 1.9752E+32 1.2417E+35 4.3002E+34
23443 2.4988E+35 6.4441E+34 9.8350E+34 5.4955E+34 8.0024E+34 2.8539E+34
23444 1.8486E+35 3.3569E+33 1.2258E+33 4.6007E+33 3.9618E+34 1.4360E+34
23445 1.7089E+35 3.1709E+33 1.1447E+34 4.0498E+33 3.9893E+34 1.4456E+34
23446 1.5517E+35 1.3939E+34 8.0394E+34 2.7161E+34 8.2635E+34 2.8919E+34
23447 1.7045E+34 1.9095E+32 2.2651E+31 4.4629E+32 1.6367E+35 5.6491E+34
23448 1.4184E+35 1.4196E+34 2.3549E+35 2.3118E+34 8.0705E+34 2.8612E+34
23449 2.4495E+35 6.6889E+33 1.0193E+33 1.1780E+34 5.0523E+34 1.8279E+34
23450 1.6945E+34 1.8965E+32 2.2486E+33 4.4258E+32 1.6272E+35 5.6237E+34
23451 2.5537E+34 1.5481E+32 1.2011E+31 2.3614E+32 9.1186E+34 3.1653E+34
23452 2.3832E+35 6.5944E+33 1.0016E+34 1.1291E+34 5.0759E+34 1.8367E+34
23453 2.4337E+35 6.6672E+33 3.2104E+33 1.1661E+34 5.0581E+34 1.8301E+34
23454 2.0103E+34 3.1817E+32 4.6971E+31 8.3100E+32 1.9923E+35 6.8528E+34
23455 2.1556E+35 5.7097E+33 2.6007E+34 8.8110E+33 4.9489E+34 1.7913E+34
23456 3.9378E+34 3.1302E+32 2.9638E+31 6.1789E+32 1.2350E+35 4.2857E+34
23457 1.5518E+35 1.5728E+34 8.3619E+34 2.7536E+34 8.3777E+34 2.9291E+34
23458 2.8797E+35 1.2410E+34 2.3603E+33 2.6229E+34 6.0921E+34 2.1966E+34
23459 1.9994E+34 3.1639E+32 4.6680E+33 8.2468E+32 1.9817E+35 6.8247E+34
23460 2.7549E+35 1.1414E+34 2.1188E+34 2.2975E+34 6.0005E+34 2.1661E+34
23461 2.8567E+35 1.2336E+34 7.4061E+33 2.5843E+34 6.0934E+34 2.1975E+34
23462 2.5262E+35 1.0302E+34 5.8602E+34 1.8772E+34 5.9619E+34 2.1547E+34
23463 5.2772E+34 5.9221E+32 7.0196E+31 1.3743E+33 1.6137E+35 5.5881E+34
23464 3.0583E+35 2.1928E+34 4.4794E+33 4.7207E+34 7.0566E+34 2.5303E+34
23465 4.5577E+34 8.1528E+32 6.5048E+33 2.4316E+32 2.8184E+34 1.0011E+34
23466 2.5132E+34 1.5120E+32 3.6970E+32 2.2953E+32 9.0078E+34 3.1320E+34
23467 2.2380E+34 5.8581E+32 1.1021E+32 1.6500E+33 2.4325E+35 8.3165E+34
23468 2.2258E+34 5.8162E+32 1.0928E+34 1.6340E+33 2.4183E+35 8.2783E+34
23469 2.9497E+35 2.1175E+34 4.2883E+34 4.3852E+34 7.0340E+34 2.5274E+34
23470 3.0321E+35 2.1752E+34 1.4023E+34 4.6401E+34 7.0507E+34 2.5296E+34
23471 2.5570E+34 1.5506E+32 3.8067E+31 2.3683E+32 9.1237E+34 3.1674E+34
23472 8.4374E+34 1.7190E+33 1.5261E+33 7.9399E+32 3.3835E+34 1.2051E+34
23473 3.0822E+35 3.4676E+34 6.4570E+33 6.2374E+34 7.7977E+34 2.7793E+34
23474 6.2308E+34 9.8844E+32 1.4576E+32 2.5638E+33 1.9648E+35 6.7793E+34
23475 2.5215E+34 1.5201E+32 1.1748E+32 2.3037E+32 9.0413E+34 3.1400E+34
23476 2.7019E+35 1.8986E+34 1.1897E+35 3.5648E+34 6.9801E+34 2.5163E+34
23477 2.2830E+34 1.0294E+33 2.0234E+34 2.5918E+33 2.8070E+35 9.5432E+34
23478 6.1213E+34 1.5984E+33 1.4494E+34 4.9178E+32 3.8307E+34 1.3579E+34
23479 2.2948E+34 1.0230E+33 2.0155E+32 2.5949E+33 2.8147E+35 9.5588E+34
23480 3.8866E+34 3.0642E+32 9.1351E+32 6.0222E+32 1.2210E+35 4.2431E+34
23481 2.9717E+35 3.2869E+34 6.1061E+34 5.7518E+34 7.7242E+34 2.7621E+34
23482 2.4678E+34 1.4717E+32 1.1358E+33 2.2336E+32 8.8719E+34 3.0951E+34
23483 3.9406E+34 3.1351E+32 9.3933E+31 6.1920E+32 1.2357E+35 4.2883E+34
23484 6.9396E+34 1.8062E+33 3.3852E+32 5.0588E+33 2.3936E+35 8.2081E+34
23485 3.0556E+35 3.4310E+34 2.0178E+34 6.1242E+34 7.7817E+34 2.7759E+34
23486 3.0825E+35 4.1512E+34 6.9926E+33 6.4661E+34 7.9843E+34 2.8410E+34
23487 3.8979E+34 3.0739E+32 2.8959E+32 6.0388E+32 1.2245E+35 4.2512E+34
23488 1.2538E+35 3.6887E+33 3.9934E+33 2.0815E+33 4.3993E+34 1.5668E+34
23489 5.2254E+34 5.8170E+32 2.1696E+33 1.3444E+33 1.5980E+35 5.5411E+34
23490 7.8467E+34 2.9918E+33 3.2036E+34 1.0173E+33 4.8883E+34 1.7310E+34
23491 7.3665E+34 4.3915E+32 1.0687E+33 6.6150E+32 8.6254E+34 3.0372E+34
23492 2.7219E+35 2.9932E+34 1.7178E+35 4.7292E+34 7.6521E+34 2.7503E+34
23493 2.2968E+34 1.4310E+33 2.5044E+32 2.9092E+33 2.9905E+35 1.0118E+35
23494 1.1479E+35 9.1503E+32 2.7357E+33 1.7665E+33 1.1789E+35 4.1462E+34
23495 1.5360E+35 1.7300E+33 6.4480E+33 3.8930E+33 1.5348E+35 5.3825E+34
23496 1.8507E+35 3.0886E+33 1.4673E+34 7.8588E+33 1.9105E+35 6.6671E+34
23497 2.0447E+35 5.4558E+33 3.2283E+34 1.4893E+34 2.2935E+35 7.9534E+34
23498 2.2848E+34 1.4246E+33 2.4909E+34 2.8878E+33 2.9745E+35 1.0077E+35
23499 2.1017E+35 9.7091E+33 6.0348E+34 2.3969E+34 2.6651E+35 9.1731E+34
23500 2.1037E+35 1.3620E+34 7.5173E+34 2.6953E+34 2.8327E+35 9.7108E+34
23501 5.6729E+35 4.2395E+34 7.1041E+33 7.6985E+34 2.6885E+35 9.3534E+34
23502 3.8514E+34 3.0355E+32 2.8670E+33 5.9704E+32 1.2111E+35 4.2207E+34
23503 2.9720E+35 3.9802E+34 6.6619E+34 5.9895E+34 7.9203E+34 2.8278E+34
23504 1.9672E+35 1.2071E+33 9.2443E+31 1.7241E+33 8.3034E+34 2.9781E+34
23505 3.1134E+35 2.6764E+33 2.5719E+32 4.8313E+33 1.1565E+35 4.1428E+34
23506 4.0353E+35 4.7649E+33 5.5936E+32 9.8569E+33 1.4534E+35 5.1918E+34
23507 5.2785E+34 5.9296E+32 2.2241E+32 1.3764E+33 1.6142E+35 5.5903E+34
23508 4.9363E+35 8.8036E+33 1.3273E+33 2.0917E+34 1.8116E+35 6.4361E+34
23509 5.2408E+34 5.8311E+32 6.8738E+32 1.3483E+33 1.6023E+35 5.5512E+34
23510 5.4960E+35 1.5830E+34 2.9662E+33 4.0956E+34 2.1689E+35 7.6501E+34
23511 1.7260E+35 7.4682E+33 1.0161E+34 5.4232E+33 5.4038E+34 1.9253E+34
23512 3.0559E+35 4.1098E+34 2.1862E+34 6.3509E+34 7.9677E+34 2.8376E+34
23513 5.6652E+35 2.7927E+34 5.5081E+33 6.6815E+34 2.5067E+35 8.7672E+34
23514 7.1277E+34 3.2075E+33 6.3187E+32 8.0962E+33 2.7832E+35 9.4761E+34
23515 5.6729E+35 4.0119E+34 7.0303E+33 7.6774E+34 2.6792E+35 9.3240E+34
23516 6.2750E+34 1.0312E+33 4.9079E+33 2.6940E+33 1.9893E+35 6.8687E+34
23517 9.3798E+34 5.2071E+33 6.7150E+34 1.9967E+33 5.9256E+34 2.0969E+34
23518 2.7222E+35 3.5774E+34 1.8585E+35 4.9031E+34 7.8184E+34 2.8075E+34
23519 5.1521E+34 5.7052E+32 6.7061E+33 1.3121E+33 1.5781E+35 5.4862E+34
23520 7.5960E+34 4.5856E+32 3.5466E+31 6.9531E+32 8.8021E+34 3.0877E+34
23521 2.1800E+35 1.4780E+34 2.4995E+34 1.3943E+34 6.3706E+34 2.2711E+34
23522 6.2311E+34 9.8973E+32 4.6188E+32 2.5676E+33 1.9653E+35 6.7815E+34
23523 6.2940E+34 1.0332E+33 1.5547E+33 2.7022E+33 1.9945E+35 6.8814E+34
23524 7.1340E+34 4.4858E+33 7.8492E+32 9.0780E+33 2.9571E+35 1.0029E+35
23525 6.8986E+34 1.7777E+33 1.0494E+34 4.9665E+33 2.3750E+35 8.1543E+34
23526 7.3142E+34 4.3451E+32 3.3212E+32 6.4607E+32 8.5958E+34 3.0189E+34
23527 5.6578E+35 4.2269E+34 2.2389E+34 7.6617E+34 2.6843E+35 9.3442E+34
23528 5.0187E+35 3.6766E+34 6.0391E+35 6.0969E+34 2.5443E+35 9.0299E+34
23529 5.6084E+35 4.1863E+34 7.0033E+34 7.5456E+34 2.6711E+35 9.3139E+34
23530 1.0327E+35 8.4807E+33 1.2933E+35 3.5491E+33 6.9132E+34 2.4447E+34
23531 1.6792E+35 1.0078E+33 7.6396E+33 1.3641E+33 7.9993E+34 2.8953E+34
23532 6.1043E+34 9.5535E+32 1.3949E+34 2.4536E+33 1.9251E+35 6.6666E+34
23533 2.6164E+35 2.1636E+33 2.0041E+34 3.5826E+33 1.0924E+35 3.9477E+34
23534 1.1664E+35 9.3212E+32 8.8130E+31 1.8045E+33 1.1915E+35 4.1769E+34
23535 7.6876E+34 4.6661E+32 1.1468E+32 7.1333E+32 8.8660E+34 3.1109E+34
23536 3.5612E+35 4.2500E+33 4.8860E+34 8.1167E+33 1.4197E+35 5.1171E+34
23537 6.9379E+34 1.8077E+33 1.0718E+33 5.0629E+33 2.3937E+35 8.2088E+34
23538 7.0936E+34 3.1787E+33 1.9801E+34 8.0189E+33 2.7673E+35 9.4336E+34
23539 4.3482E+35 7.7338E+33 1.1220E+35 1.6723E+34 1.7503E+35 6.2850E+34
23540 2.4433E+35 2.8140E+34 5.2922E+34 3.1224E+34 7.2000E+34 2.5681E+34
23541 6.9206E+34 1.7818E+33 3.3267E+33 4.9855E+33 2.3817E+35 8.1711E+34
23542 5.4557E+35 4.0610E+34 2.1395E+35 7.1853E+34 2.6333E+35 9.2281E+34
23543 4.8415E+35 1.3461E+34 2.4087E+35 3.1456E+34 2.0667E+35 7.3922E+34
23544 5.0108E+35 2.3961E+34 4.6078E+35 5.2295E+34 2.3777E+35 8.4666E+34
23545 5.0187E+35 3.4849E+34 5.9763E+35 6.0800E+34 2.5357E+35 9.0014E+34
23546 1.9020E+35 1.1675E+33 2.8397E+33 1.6596E+33 8.2846E+34 2.9836E+34
23547 2.8920E+35 2.4119E+33 7.1714E+33 4.2070E+33 1.1179E+35 4.0202E+34
23548 3.9130E+35 4.7061E+33 1.7532E+34 9.5587E+33 1.4536E+35 5.2110E+34
23549 4.6777E+35 8.0447E+33 3.7156E+34 1.8394E+34 1.7593E+35 6.2799E+34
23550 1.1842E+35 9.6322E+32 9.2170E+32 1.8825E+33 1.2069E+35 4.2349E+34
23551 5.2884E+35 1.5318E+34 8.9987E+34 3.8495E+34 2.1408E+35 7.5898E+34
23552 5.4485E+35 2.6874E+34 1.6624E+35 6.2444E+34 2.4618E+35 8.6666E+34
23553 5.4557E+35 3.8465E+34 2.1175E+35 7.1657E+34 2.6244E+35 9.1994E+34
23554 1.0616E+35 1.3993E+34 2.2299E+35 5.7669E+33 7.7736E+34 2.7472E+34
23555 6.8365E+34 1.7862E+33 3.3430E+34 4.9644E+33 2.3632E+35 8.1319E+34
23556 7.1253E+34 3.2081E+33 1.9984E+33 8.0955E+33 2.7827E+35 9.4750E+34
23557 7.1002E+34 4.4609E+33 2.4684E+34 9.0131E+33 2.9427E+35 9.9927E+34
23558 7.1167E+34 3.1882E+33 6.2833E+33 8.0568E+33 2.7761E+35 9.4559E+34
23559 1.5586E+35 1.7543E+33 2.0686E+32 3.9688E+33 1.5494E+35 5.4176E+34
23560 1.1776E+35 9.5002E+32 2.8586E+32 1.8489E+33 1.2009E+35 4.2106E+34
23561 2.4971E+35 4.7719E+34 8.4351E+34 4.9728E+34 7.7733E+34 2.7728E+34
23562 7.2738E+34 4.3465E+32 3.3717E+33 6.6350E+32 8.5860E+34 3.0428E+34
23563 1.5363E+35 1.7033E+33 1.9886E+33 3.8251E+33 1.5291E+35 5.3523E+34
23564 1.0626E+35 1.8930E+34 2.6921E+35 6.5825E+33 8.0673E+34 2.8503E+34
23565 7.0200E+34 3.1868E+33 6.2563E+34 7.9503E+33 2.7484E+35 9.3914E+34
23566 7.1316E+34 4.4852E+33 2.4816E+33 9.0751E+33 2.9562E+35 1.0027E+35
23567 1.8494E+35 2.9512E+33 4.3290E+32 7.4755E+33 1.8893E+35 6.5786E+34
23568 1.5675E+35 1.7833E+33 6.6953E+32 4.0490E+33 1.5591E+35 5.4522E+34
23569 7.1234E+34 4.4759E+33 7.8347E+33 9.0574E+33 2.9524E+35 1.0017E+35
23570 2.4988E+35 6.2325E+34 9.7839E+34 5.4855E+34 7.9830E+34 2.8471E+34
23571 1.1215E+35 9.0125E+32 8.5652E+33 1.7329E+33 1.1686E+35 4.1336E+34
23572 1.8571E+35 3.0374E+33 4.5175E+33 7.7281E+33 1.9057E+35 6.6390E+34
23573 1.9961E+35 1.2349E+33 3.0115E+32 1.7797E+33 8.3904E+34 3.0103E+34
23574 2.0764E+35 5.5911E+33 1.0522E+33 1.5390E+34 2.3251E+35 8.0382E+34
23575 1.9358E+35 1.1826E+33 9.0461E+32 1.6816E+33 8.2618E+34 2.9674E+34
23576 7.0257E+34 4.4170E+33 7.7156E+34 8.8718E+33 2.9134E+35 9.9190E+34
23577 1.8559E+35 3.0002E+33 1.4022E+33 7.6222E+33 1.8998E+35 6.6153E+34
23578 1.4969E+35 1.7057E+33 2.0172E+34 3.7992E+33 1.5187E+35 5.3540E+34
23579 2.0597E+35 5.3717E+33 9.9964E+33 1.4738E+34 2.2933E+35 7.9387E+34
23580 3.0443E+35 2.5666E+33 7.7048E+32 4.5831E+33 1.1375E+35 4.0767E+34
23581 3.0717E+35 2.6365E+33 2.5301E+33 4.7304E+33 1.1522E+35 4.1325E+34
23582 2.1322E+35 1.0004E+34 1.9657E+33 2.4723E+34 2.7058E+35 9.2809E+34
23583 2.0633E+35 5.3121E+33 3.1144E+33 1.4592E+34 2.2895E+35 7.9216E+34
23584 1.7752E+35 2.8807E+33 4.2290E+34 7.1521E+33 1.8498E+35 6.4923E+34
23585 2.1228E+35 9.8963E+33 1.9454E+34 2.4472E+34 2.6920E+35 9.2435E+34
23586 4.0677E+35 4.8842E+33 1.8316E+33 1.0151E+34 1.4676E+35 5.2431E+34
23587 3.9846E+35 4.7025E+33 5.5077E+33 9.6570E+33 1.4480E+35 5.1790E+34
23588 2.1338E+35 1.3806E+34 2.4153E+33 2.7550E+34 2.8665E+35 9.7937E+34
23589 2.1297E+35 9.8520E+33 6.1347E+33 2.4488E+34 2.6947E+35 9.2468E+34
23590 2.1247E+35 1.3761E+34 2.4045E+34 2.7375E+34 2.8562E+35 9.7682E+34
23591 1.9759E+35 5.1233E+33 9.4307E+34 1.3714E+34 2.2276E+35 7.7716E+34
23592 4.8769E+35 8.6910E+33 1.3058E+34 2.0479E+34 1.8038E+35 6.4174E+34
23593 4.9346E+35 8.8604E+33 4.2382E+33 2.1054E+34 1.8155E+35 6.4517E+34
23594 2.0387E+35 9.4733E+33 1.8510E+35 2.2905E+34 2.6113E+35 9.0451E+34
23595 2.1317E+35 1.3791E+34 7.6298E+33 2.7511E+34 2.8641E+35 9.7879E+34
23596 5.4316E+35 1.5604E+34 2.9130E+34 4.0026E+34 2.1571E+35 7.6215E+34
23597 5.4918E+35 1.6073E+34 9.5644E+33 4.1535E+34 2.1774E+35 7.6812E+34
23598 2.0405E+35 1.3192E+34 2.2938E+35 2.5668E+34 2.7688E+35 9.5560E+34
23599 5.6518E+35 2.8543E+34 1.7733E+34 6.7497E+34 2.5173E+35 8.8054E+34
23600 5.6007E+35 2.7532E+34 5.4193E+34 6.5394E+34 2.4908E+35 8.7300E+34
23601 5.6578E+35 4.0037E+34 2.2164E+34 7.6413E+34 2.6753E+35 9.3155E+34
23602 5.6084E+35 3.9680E+34 6.9339E+34 7.5259E+34 2.6623E+35 9.2857E+34
23603 1.0511E+36 1.0665E+35 5.5639E+34 1.6421E+35 2.5066E+35 8.9445E+34
23604 3.3955E+35 2.4237E+33 5.9162E+32 2.5547E+33 8.5241E+34 3.0982E+34
23605 5.2685E+35 5.5096E+33 1.6604E+33 6.9454E+33 1.1814E+35 4.2877E+34
23606 7.0933E+35 1.0738E+34 4.0124E+33 1.6014E+34 1.4850E+35 5.3831E+34
23607 7.4873E+35 6.3885E+34 9.7436E+35 6.5653E+34 2.4493E+35 8.8347E+34
23608 8.6518E+35 1.8852E+34 8.6981E+33 3.3078E+34 1.7513E+35 6.3378E+34
23609 1.0035E+36 3.6751E+34 2.1322E+34 7.5626E+34 2.0659E+35 7.4486E+34
23610 2.5219E+35 1.6974E+33 1.2814E+34 1.5515E+33 7.9025E+34 2.8691E+34
23611 1.0487E+36 6.7592E+34 4.1614E+34 1.3660E+35 2.3458E+35 8.4088E+34
23612 3.8462E+35 3.7644E+33 3.3608E+34 3.8452E+33 1.1037E+35 3.9998E+34
23613 1.0511E+36 9.9759E+34 5.4762E+34 1.6341E+35 2.4957E+35 8.9084E+34
23614 5.0550E+35 6.9693E+33 7.3076E+34 7.8171E+33 1.3908E+35 5.0352E+34
23615 1.0594E+36 1.0768E+35 1.7793E+34 1.6704E+35 2.5107E+35 8.9525E+34
23616 3.3479E+35 2.3594E+33 1.8070E+32 2.4749E+33 8.4058E+34 3.0555E+34
23617 6.2951E+35 1.2961E+34 1.6679E+35 1.6350E+34 1.7053E+35 6.1688E+34
23618 5.2054E+35 5.3384E+33 5.0363E+32 6.7054E+33 1.1647E+35 4.2277E+34
23619 7.0598E+35 1.0501E+34 1.2301E+33 1.5632E+34 1.4713E+35 5.3338E+34
23620 7.1061E+35 2.1936E+34 3.4241E+35 3.0021E+34 1.9857E+35 7.1772E+34
23621 8.8386E+35 1.9914E+34 2.9661E+33 3.5688E+34 1.7738E+35 6.4177E+34
23622 1.0087E+36 3.6419E+34 6.6680E+33 7.5370E+34 2.0585E+35 7.4209E+34
23623 1.0264E+36 1.0341E+35 1.6974E+35 1.5548E+35 2.4935E+35 8.9176E+34
23624 1.0568E+36 6.7592E+34 1.3198E+34 1.3805E+35 2.3443E+35 8.3996E+34
23625 7.4669E+35 3.9881E+34 7.0304E+35 5.3248E+34 2.2912E+35 8.2720E+34
23626 1.0594E+36 1.0058E+35 1.7503E+34 1.6619E+35 2.4995E+35 8.9154E+34
23627 7.4873E+35 6.0108E+34 9.6071E+35 6.5358E+34 2.4392E+35 8.7995E+34
23628 3.2787E+35 2.3131E+33 1.7742E+33 2.4014E+33 8.4121E+34 3.0575E+34
23629 5.1233E+35 5.3117E+33 5.0219E+33 6.5772E+33 1.1724E+35 4.2548E+34
23630 6.9089E+35 1.0378E+34 1.2132E+34 1.5127E+34 1.4773E+35 5.3556E+34
23631 8.5915E+35 1.9414E+34 2.8660E+34 3.3765E+34 1.7746E+35 6.4223E+34
23632 2.0927E+34 7.7948E+31 5.4689E+30 1.0917E+32 2.6554E+35 9.2113E+34
23633 9.7644E+35 3.4833E+34 6.2902E+34 6.9495E+34 2.0500E+35 7.3978E+34
23634 1.0238E+36 6.4713E+34 1.2531E+35 1.2792E+35 2.3308E+35 8.3699E+34
23635 1.0264E+36 9.6699E+34 1.6702E+35 1.5470E+35 2.4826E+35 8.8810E+34
23636 9.5039E+35 9.3151E+34 4.7540E+35 1.2896E+35 2.4654E+35 8.8622E+34
23637 3.1135E+35 2.1954E+33 5.3345E+33 2.2182E+33 8.3954E+34 3.0506E+34
23638 4.6906E+35 4.7242E+33 1.3791E+34 5.5279E+33 1.1438E+35 4.1502E+34
23639 2.0952E+34 7.8039E+31 1.7320E+31 1.0942E+32 2.6565E+35 9.2156E+34
23640 6.3601E+35 9.3162E+33 3.3338E+34 1.2647E+34 1.4537E+35 5.2693E+34
23641 7.9099E+35 1.7304E+34 7.7500E+34 2.7604E+34 1.7512E+35 6.3401E+34
23642 9.0442E+35 3.1588E+34 1.7488E+35 5.7601E+34 2.0386E+35 7.3674E+34
23643 9.4823E+35 5.9287E+34 3.5471E+35 1.0687E+35 2.3183E+35 8.3543E+34
23644 9.5039E+35 8.7352E+34 4.6816E+35 1.2834E+35 2.4551E+35 8.8269E+34
23645 2.0031E+34 7.3946E+31 1.6265E+32 1.0087E+32 2.5965E+35 9.0142E+34
23646 2.0208E+34 7.4845E+31 5.2128E+31 1.0239E+32 2.6109E+35 9.0594E+34
23647 9.2405E+35 1.8200E+35 8.9317E+34 1.7604E+35 2.5265E+35 9.0114E+34
23648 2.2049E+35 2.4163E+33 6.1574E+32 1.1643E+33 9.9748E+34 3.5530E+34
23649 3.5070E+35 5.6822E+33 1.6564E+33 3.0967E+33 1.3183E+35 4.6949E+34
23650 2.0969E+34 7.7427E+31 5.4446E+32 1.0998E+32 2.6407E+35 9.1822E+34
23651 5.1642E+35 1.2671E+34 4.4552E+33 8.3351E+33 1.6388E+35 5.8387E+34
23652 6.8465E+35 2.5395E+34 1.0989E+34 2.0879E+34 1.9144E+35 6.8252E+34
23653 8.3552E+35 5.0057E+34 2.6481E+34 5.2379E+34 2.1638E+35 7.7194E+34
23654 9.1829E+35 1.0575E+35 6.1245E+34 1.2896E+35 2.3995E+35 8.5632E+34
23655 9.2404E+35 1.6774E+35 8.7083E+34 1.7422E+35 2.5141E+35 8.9681E+34
23656 3.7958E+35 5.1072E+34 6.9390E+35 1.7905E+34 2.5535E+35 9.0308E+34
23657 1.2233E+35 1.1727E+33 9.1779E+33 3.8802E+32 8.1429E+34 2.8965E+34
23658 1.7630E+35 2.6003E+33 2.2074E+34 8.3347E+32 1.1522E+35 4.0873E+34
